time (s),leafValue( IT("/I0/Iout1") "Design_Point" 1 ) (A),leafValue( IT("/I0/Iout2") "Design_Point" 1 ) (A),leafValue( getData(":pwr" ?result "tran") "Design_Point" 1 ) (W)
710.9E-6,60.68E-9,2.839E-9,47.41E-6
711.1E-6,58.45E-9,4.829E-9,47.38E-6
711.1E-6,56.91E-9,6.520E-9,47.36E-6
711.2E-6,54.97E-9,8.854E-9,47.34E-6
711.3E-6,52.90E-9,11.32E-9,47.32E-6
711.3E-6,49.85E-9,14.68E-9,47.30E-6
711.4E-6,45.96E-9,18.73E-9,47.27E-6
711.5E-6,42.23E-9,22.54E-9,47.25E-6
711.6E-6,37.55E-9,27.34E-9,47.23E-6
711.8E-6,30.15E-9,34.90E-9,47.19E-6
712.1E-6,17.36E-9,47.97E-9,47.12E-6
712.4E-6,8.977E-9,56.49E-9,47.05E-6
712.7E-6,4.725E-9,60.77E-9,46.98E-6
713.0E-6,2.401E-9,63.08E-9,46.90E-6
713.3E-6,1.151E-9,64.28E-9,46.80E-6
713.8E-6,539.6E-12,64.82E-9,46.68E-6
714.3E-6,251.7E-12,65.03E-9,46.50E-6
715.0E-6,142.5E-12,65.07E-9,46.28E-6
715.6E-6,105.3E-12,65.07E-9,46.10E-6
716.2E-6,82.79E-12,65.05E-9,45.92E-6
717.0E-6,65.53E-12,65.04E-9,45.74E-6
717.8E-6,51.07E-12,65.03E-9,45.57E-6
718.8E-6,39.62E-12,65.02E-9,45.42E-6
719.5E-6,34.04E-12,65.01E-9,45.35E-6
719.5E-6,32.71E-12,64.91E-9,44.69E-6
719.6E-6,23.32E-12,64.75E-9,43.92E-6
719.7E-6,6.160E-12,64.71E-9,43.41E-6
719.7E-6,-8.489E-12,64.75E-9,43.06E-6
719.8E-6,-17.78E-12,64.79E-9,42.71E-6
719.9E-6,-20.98E-12,64.78E-9,42.32E-6
719.9E-6,-20.69E-12,64.77E-9,42.02E-6
720.0E-6,-19.95E-12,64.76E-9,41.73E-6
720.0E-6,-22.02E-12,64.80E-9,41.98E-6
720.0E-6,-26.19E-12,64.87E-9,42.22E-6
720.1E-6,-31.03E-12,64.98E-9,42.44E-6
720.1E-6,-32.31E-12,65.04E-9,42.70E-6
720.2E-6,-29.26E-12,64.96E-9,42.85E-6
720.2E-6,-26.29E-12,64.85E-9,42.95E-6
720.3E-6,-25.23E-12,64.81E-9,43.00E-6
720.4E-6,-24.93E-12,64.82E-9,43.02E-6
720.5E-6,-24.06E-12,64.84E-9,43.02E-6
720.6E-6,-21.77E-12,64.85E-9,43.01E-6
720.8E-6,-17.41E-12,64.85E-9,43.01E-6
721.1E-6,-6.726E-12,64.84E-9,43.01E-6
721.4E-6,26.01E-12,64.80E-9,43.04E-6
721.8E-6,125.3E-12,64.65E-9,43.08E-6
722.2E-6,397.7E-12,64.24E-9,43.13E-6
722.5E-6,841.0E-12,63.58E-9,43.17E-6
722.7E-6,1.473E-9,62.69E-9,43.22E-6
722.9E-6,2.511E-9,61.46E-9,43.26E-6
723.0E-6,3.340E-9,60.67E-9,43.28E-6
723.2E-6,4.794E-9,59.44E-9,43.32E-6
723.3E-6,6.303E-9,58.17E-9,43.35E-6
723.5E-6,8.274E-9,56.37E-9,43.38E-6
723.6E-6,11.24E-9,53.50E-9,43.43E-6
723.8E-6,14.01E-9,50.75E-9,43.48E-6
724.0E-6,17.74E-9,47.07E-9,43.53E-6
724.3E-6,24.70E-9,40.20E-9,43.62E-6
724.9E-6,39.52E-9,25.57E-9,43.81E-6
725.8E-6,55.97E-9,9.310E-9,44.13E-6
726.5E-6,61.21E-9,4.076E-9,44.35E-6
727.0E-6,63.05E-9,2.204E-9,44.50E-6
727.5E-6,63.98E-9,1.234E-9,44.64E-6
728.2E-6,64.49E-9,675.4E-12,44.80E-6
729.2E-6,64.75E-9,358.5E-12,44.95E-6
729.5E-6,64.78E-9,317.8E-12,44.98E-6
729.5E-6,64.79E-9,312.3E-12,45.41E-6
729.6E-6,64.80E-9,304.7E-12,45.90E-6
729.7E-6,64.82E-9,296.7E-12,46.29E-6
729.7E-6,64.84E-9,289.5E-12,46.56E-6
729.8E-6,64.85E-9,282.0E-12,46.83E-6
729.9E-6,64.85E-9,273.1E-12,47.16E-6
729.9E-6,64.84E-9,267.1E-12,47.41E-6
730.0E-6,64.84E-9,262.0E-12,47.67E-6
730.0E-6,64.83E-9,260.6E-12,47.46E-6
730.0E-6,64.83E-9,259.3E-12,47.27E-6
730.1E-6,64.81E-9,258.1E-12,47.11E-6
730.1E-6,64.79E-9,256.7E-12,46.93E-6
730.2E-6,64.76E-9,256.2E-12,46.84E-6
730.2E-6,64.73E-9,256.6E-12,46.79E-6
730.3E-6,64.72E-9,259.9E-12,46.78E-6
730.4E-6,64.68E-9,270.8E-12,46.78E-6
730.5E-6,64.62E-9,297.8E-12,46.78E-6
730.7E-6,64.50E-9,363.5E-12,46.76E-6
731.0E-6,64.24E-9,529.8E-12,46.72E-6
731.3E-6,63.72E-9,915.7E-12,46.67E-6
731.6E-6,62.87E-9,1.611E-9,46.63E-6
731.9E-6,61.33E-9,3.074E-9,46.59E-6
732.1E-6,59.96E-9,4.524E-9,46.57E-6
732.3E-6,58.25E-9,6.344E-9,46.54E-6
732.5E-6,55.96E-9,8.729E-9,46.52E-6
732.9E-6,49.89E-9,14.91E-9,46.48E-6
733.2E-6,44.26E-9,20.61E-9,46.44E-6
733.6E-6,36.83E-9,28.13E-9,46.40E-6
734.1E-6,25.28E-9,39.80E-9,46.33E-6
734.9E-6,14.11E-9,51.05E-9,46.25E-6
735.5E-6,8.209E-9,56.97E-9,46.17E-6
736.1E-6,5.042E-9,60.12E-9,46.10E-6
736.8E-6,3.105E-9,62.03E-9,46.02E-6
737.7E-6,1.913E-9,63.19E-9,45.94E-6
738.7E-6,1.289E-9,63.78E-9,45.86E-6
739.5E-6,1.045E-9,64.00E-9,45.82E-6
739.5E-6,1.037E-9,64.01E-9,45.37E-6
739.6E-6,1.025E-9,64.00E-9,44.84E-6
739.7E-6,1.016E-9,63.99E-9,44.47E-6
739.7E-6,1.010E-9,63.97E-9,44.20E-6
739.8E-6,1.008E-9,63.95E-9,43.94E-6
739.9E-6,1.016E-9,63.92E-9,43.62E-6
740.0E-6,1.052E-9,63.84E-9,43.17E-6
740.0E-6,1.070E-9,63.81E-9,43.43E-6
740.1E-6,1.087E-9,63.79E-9,43.61E-6
740.1E-6,1.108E-9,63.76E-9,43.76E-6
740.2E-6,1.150E-9,63.71E-9,43.90E-6
740.2E-6,1.200E-9,63.66E-9,43.96E-6
740.3E-6,1.274E-9,63.56E-9,43.98E-6
740.4E-6,1.400E-9,63.40E-9,43.98E-6
740.5E-6,1.635E-9,63.11E-9,43.98E-6
740.7E-6,2.071E-9,62.61E-9,44.00E-6
741.0E-6,3.015E-9,61.60E-9,44.05E-6
741.3E-6,5.053E-9,59.56E-9,44.12E-6
741.6E-6,7.846E-9,56.82E-9,44.19E-6
741.8E-6,11.69E-9,53.05E-9,44.25E-6
742.2E-6,18.36E-9,46.48E-9,44.33E-6
742.7E-6,30.24E-9,34.74E-9,44.44E-6
743.4E-6,44.45E-9,20.68E-9,44.57E-6
744.2E-6,55.62E-9,9.602E-9,44.72E-6
744.9E-6,60.26E-9,4.967E-9,44.84E-6
745.5E-6,62.38E-9,2.815E-9,44.94E-6
746.2E-6,63.56E-9,1.611E-9,45.04E-6
747.1E-6,64.22E-9,901.1E-12,45.14E-6
748.1E-6,64.52E-9,566.6E-12,45.23E-6
749.1E-6,64.63E-9,418.3E-12,45.30E-6
749.5E-6,64.66E-9,387.0E-12,45.31E-6
749.5E-6,64.66E-9,384.4E-12,45.45E-6
749.6E-6,64.66E-9,380.8E-12,45.61E-6
749.7E-6,64.66E-9,376.3E-12,45.77E-6
749.7E-6,64.67E-9,372.8E-12,45.87E-6
749.8E-6,64.67E-9,369.0E-12,45.95E-6
749.9E-6,64.67E-9,364.1E-12,46.06E-6
750.0E-6,64.67E-9,358.8E-12,46.18E-6
750.0E-6,64.68E-9,357.6E-12,46.11E-6
750.1E-6,64.68E-9,356.4E-12,46.05E-6
750.1E-6,64.68E-9,355.0E-12,45.99E-6
750.1E-6,64.68E-9,352.6E-12,45.93E-6
750.2E-6,64.68E-9,350.4E-12,45.90E-6
750.3E-6,64.68E-9,347.9E-12,45.90E-6
750.3E-6,64.68E-9,344.6E-12,45.92E-6
750.5E-6,64.69E-9,340.1E-12,45.95E-6
750.6E-6,64.69E-9,334.8E-12,45.99E-6
750.9E-6,64.70E-9,328.4E-12,46.04E-6
751.2E-6,64.70E-9,322.5E-12,46.08E-6
751.6E-6,64.69E-9,321.9E-12,46.11E-6
752.2E-6,64.63E-9,345.7E-12,46.09E-6
753.1E-6,64.46E-9,458.2E-12,46.00E-6
753.9E-6,64.18E-9,690.5E-12,45.88E-6
754.7E-6,63.77E-9,1.091E-9,45.77E-6
755.6E-6,63.29E-9,1.603E-9,45.68E-6
756.2E-6,62.94E-9,1.983E-9,45.62E-6
756.8E-6,62.64E-9,2.318E-9,45.57E-6
757.8E-6,62.30E-9,2.677E-9,45.50E-6
758.8E-6,62.11E-9,2.880E-9,45.44E-6
759.5E-6,62.02E-9,2.973E-9,45.40E-6
759.5E-6,62.06E-9,2.976E-9,45.81E-6
759.6E-6,62.11E-9,2.983E-9,46.31E-6
759.7E-6,62.10E-9,2.996E-9,46.64E-6
759.7E-6,62.04E-9,3.014E-9,46.87E-6
759.8E-6,61.97E-9,3.043E-9,47.09E-6
759.9E-6,61.90E-9,3.100E-9,47.35E-6
759.9E-6,61.82E-9,3.164E-9,47.56E-6
760.0E-6,61.71E-9,3.250E-9,47.77E-6
760.0E-6,61.65E-9,3.286E-9,47.54E-6
760.0E-6,61.56E-9,3.325E-9,47.35E-6
760.1E-6,61.45E-9,3.373E-9,47.19E-6
760.1E-6,61.31E-9,3.468E-9,47.01E-6
760.2E-6,61.21E-9,3.583E-9,46.91E-6
760.2E-6,61.06E-9,3.753E-9,46.86E-6
760.3E-6,60.76E-9,4.023E-9,46.83E-6
760.4E-6,60.23E-9,4.501E-9,46.80E-6
760.5E-6,59.29E-9,5.396E-9,46.76E-6
760.7E-6,57.75E-9,6.917E-9,46.70E-6
761.0E-6,54.95E-9,9.747E-9,46.63E-6
761.2E-6,51.43E-9,13.33E-9,46.57E-6
761.5E-6,46.77E-9,18.08E-9,46.52E-6
761.9E-6,39.74E-9,25.20E-9,46.49E-6
762.6E-6,27.62E-9,37.43E-9,46.47E-6
763.2E-6,20.39E-9,44.70E-9,46.45E-6
763.7E-6,14.83E-9,50.28E-9,46.41E-6
764.4E-6,9.531E-9,55.61E-9,46.32E-6
765.3E-6,4.815E-9,60.36E-9,46.15E-6
766.3E-6,2.248E-9,62.92E-9,45.95E-6
767.1E-6,1.282E-9,63.85E-9,45.81E-6
768.0E-6,800.3E-12,64.29E-9,45.71E-6
769.0E-6,556.6E-12,64.51E-9,45.64E-6
769.5E-6,494.0E-12,64.56E-9,45.62E-6
769.5E-6,491.7E-12,64.51E-9,45.11E-6
769.6E-6,488.0E-12,64.45E-9,44.52E-6
769.7E-6,480.6E-12,64.45E-9,43.95E-6
769.7E-6,476.5E-12,64.48E-9,43.66E-6
769.8E-6,475.7E-12,64.49E-9,43.37E-6
769.9E-6,480.2E-12,64.46E-9,43.04E-6
770.0E-6,493.6E-12,64.42E-9,42.66E-6
770.0E-6,497.4E-12,64.43E-9,42.89E-6
770.1E-6,500.9E-12,64.46E-9,43.09E-6
770.1E-6,507.1E-12,64.50E-9,43.29E-6
770.1E-6,521.4E-12,64.48E-9,43.48E-6
770.2E-6,538.9E-12,64.41E-9,43.58E-6
770.2E-6,563.5E-12,64.34E-9,43.64E-6
770.3E-6,599.4E-12,64.27E-9,43.67E-6
770.4E-6,659.5E-12,64.19E-9,43.68E-6
770.6E-6,770.1E-12,64.04E-9,43.66E-6
770.7E-6,951.3E-12,63.81E-9,43.65E-6
771.0E-6,1.305E-9,63.37E-9,43.64E-6
771.3E-6,2.136E-9,62.47E-9,43.63E-6
771.7E-6,3.651E-9,60.98E-9,43.63E-6
771.9E-6,5.293E-9,59.41E-9,43.63E-6
772.2E-6,7.435E-9,57.33E-9,43.64E-6
772.7E-6,12.41E-9,52.41E-9,43.68E-6
773.2E-6,18.93E-9,45.96E-9,43.76E-6
773.8E-6,28.43E-9,36.53E-9,43.88E-6
774.6E-6,43.56E-9,21.53E-9,44.11E-6
775.6E-6,56.20E-9,9.014E-9,44.43E-6
776.3E-6,60.61E-9,4.617E-9,44.65E-6
777.0E-6,62.71E-9,2.491E-9,44.84E-6
777.6E-6,63.72E-9,1.450E-9,45.00E-6
778.4E-6,64.25E-9,878.5E-12,45.14E-6
779.4E-6,64.51E-9,563.5E-12,45.27E-6
779.5E-6,64.52E-9,549.2E-12,45.27E-6
779.6E-6,64.53E-9,537.8E-12,45.26E-6
779.6E-6,64.54E-9,527.4E-12,45.25E-6
779.7E-6,64.55E-9,518.4E-12,45.25E-6
779.8E-6,64.56E-9,502.0E-12,45.24E-6
780.0E-6,64.57E-9,483.6E-12,45.23E-6
780.0E-6,64.57E-9,480.8E-12,45.23E-6
780.1E-6,64.58E-9,475.4E-12,45.24E-6
780.1E-6,64.58E-9,469.8E-12,45.25E-6
780.1E-6,64.58E-9,465.9E-12,45.26E-6
780.2E-6,64.59E-9,458.2E-12,45.27E-6
780.4E-6,64.60E-9,448.1E-12,45.28E-6
780.5E-6,64.60E-9,436.5E-12,45.28E-6
780.8E-6,64.61E-9,422.0E-12,45.28E-6
781.1E-6,64.62E-9,406.1E-12,45.28E-6
781.6E-6,64.63E-9,389.8E-12,45.27E-6
782.4E-6,64.63E-9,375.9E-12,45.25E-6
783.4E-6,64.64E-9,366.3E-12,45.21E-6
784.4E-6,64.65E-9,354.8E-12,45.16E-6
785.4E-6,64.68E-9,334.1E-12,45.13E-6
786.4E-6,64.72E-9,303.3E-12,45.11E-6
787.4E-6,64.76E-9,266.9E-12,45.11E-6
788.4E-6,64.80E-9,231.4E-12,45.11E-6
789.4E-6,64.83E-9,201.3E-12,45.13E-6
789.5E-6,64.83E-9,198.8E-12,45.13E-6
789.5E-6,64.88E-9,195.6E-12,45.59E-6
789.6E-6,65.03E-9,188.5E-12,46.28E-6
789.6E-6,65.08E-9,186.7E-12,46.68E-6
789.6E-6,65.01E-9,188.5E-12,47.04E-6
789.7E-6,64.90E-9,190.3E-12,47.39E-6
789.8E-6,64.84E-9,190.4E-12,47.74E-6
789.8E-6,64.81E-9,190.2E-12,48.16E-6
790.0E-6,64.67E-9,195.2E-12,48.72E-6
790.0E-6,64.57E-9,200.2E-12,48.91E-6
790.0E-6,64.48E-9,205.9E-12,48.58E-6
790.0E-6,64.34E-9,216.3E-12,48.25E-6
790.1E-6,64.21E-9,227.6E-12,48.02E-6
790.1E-6,64.14E-9,250.8E-12,47.72E-6
790.1E-6,64.22E-9,286.9E-12,47.53E-6
790.2E-6,64.27E-9,351.4E-12,47.41E-6
790.3E-6,64.15E-9,466.2E-12,47.36E-6
790.3E-6,63.82E-9,675.6E-12,47.35E-6
790.5E-6,63.18E-9,1.096E-9,47.34E-6
790.6E-6,62.05E-9,1.901E-9,47.33E-6
790.7E-6,60.42E-9,3.221E-9,47.32E-6
790.8E-6,58.83E-9,4.745E-9,47.30E-6
790.9E-6,56.49E-9,7.347E-9,47.28E-6
791.0E-6,54.37E-9,9.818E-9,47.27E-6
791.1E-6,51.88E-9,12.58E-9,47.26E-6
791.2E-6,48.13E-9,16.52E-9,47.24E-6
791.3E-6,44.10E-9,20.65E-9,47.22E-6
791.4E-6,39.44E-9,25.41E-9,47.21E-6
791.6E-6,32.70E-9,32.30E-9,47.18E-6
791.8E-6,21.45E-9,43.77E-9,47.14E-6
792.2E-6,11.59E-9,53.81E-9,47.08E-6
792.5E-6,5.986E-9,59.47E-9,47.01E-6
792.8E-6,3.013E-9,62.45E-9,46.94E-6
793.2E-6,1.423E-9,64.01E-9,46.84E-6
793.6E-6,670.8E-12,64.70E-9,46.73E-6
794.1E-6,314.1E-12,64.99E-9,46.57E-6
794.9E-6,154.1E-12,65.07E-9,46.33E-6
795.5E-6,108.3E-12,65.07E-9,46.13E-6
796.1E-6,84.55E-12,65.06E-9,45.95E-6
796.9E-6,66.93E-12,65.04E-9,45.77E-6
797.7E-6,52.37E-12,65.03E-9,45.59E-6
798.7E-6,40.50E-12,65.02E-9,45.44E-6
799.5E-6,33.81E-12,65.01E-9,45.35E-6
799.5E-6,32.48E-12,64.91E-9,44.73E-6
799.6E-6,22.76E-12,64.75E-9,44.00E-6
799.7E-6,5.701E-12,64.71E-9,43.53E-6
799.7E-6,-8.790E-12,64.75E-9,43.21E-6
799.8E-6,-18.02E-12,64.78E-9,42.89E-6
799.9E-6,-21.07E-12,64.77E-9,42.52E-6
799.9E-6,-20.71E-12,64.76E-9,42.25E-6
800.0E-6,-19.96E-12,64.75E-9,41.99E-6
800.0E-6,-21.99E-12,64.79E-9,42.23E-6
800.0E-6,-26.11E-12,64.86E-9,42.45E-6
800.1E-6,-30.96E-12,64.97E-9,42.66E-6
800.1E-6,-32.35E-12,65.03E-9,42.91E-6
800.2E-6,-29.39E-12,64.95E-9,43.06E-6
800.2E-6,-26.50E-12,64.84E-9,43.15E-6
800.3E-6,-25.64E-12,64.80E-9,43.21E-6
800.4E-6,-25.65E-12,64.81E-9,43.24E-6
800.5E-6,-25.20E-12,64.84E-9,43.26E-6
800.6E-6,-23.37E-12,64.85E-9,43.30E-6
800.8E-6,-19.20E-12,64.85E-9,43.34E-6
801.1E-6,-7.489E-12,64.84E-9,43.39E-6
801.4E-6,35.18E-12,64.78E-9,43.47E-6
801.8E-6,165.2E-12,64.60E-9,43.53E-6
802.2E-6,468.1E-12,64.14E-9,43.57E-6
802.4E-6,929.9E-12,63.45E-9,43.59E-6
802.7E-6,1.584E-9,62.55E-9,43.61E-6
802.9E-6,2.719E-9,61.28E-9,43.63E-6
803.0E-6,3.698E-9,60.40E-9,43.65E-6
803.2E-6,5.042E-9,59.30E-9,43.66E-6
803.3E-6,6.484E-9,58.07E-9,43.68E-6
803.5E-6,8.774E-9,55.94E-9,43.70E-6
803.6E-6,11.12E-9,53.63E-9,43.73E-6
803.8E-6,13.65E-9,51.13E-9,43.75E-6
804.0E-6,17.40E-9,47.43E-9,43.79E-6
804.4E-6,26.02E-9,38.91E-9,43.88E-6
805.2E-6,43.71E-9,21.42E-9,44.09E-6
806.1E-6,56.46E-9,8.785E-9,44.35E-6
806.8E-6,61.07E-9,4.182E-9,44.55E-6
807.4E-6,62.89E-9,2.324E-9,44.70E-6
808.0E-6,63.84E-9,1.340E-9,44.84E-6
808.8E-6,64.37E-9,763.2E-12,44.99E-6
809.5E-6,64.56E-9,540.3E-12,45.07E-6
809.5E-6,64.57E-9,530.4E-12,45.42E-6
809.6E-6,64.58E-9,517.3E-12,45.82E-6
809.7E-6,64.60E-9,497.4E-12,46.28E-6
809.8E-6,64.61E-9,484.1E-12,46.52E-6
809.8E-6,64.62E-9,471.4E-12,46.73E-6
809.9E-6,64.63E-9,458.5E-12,46.95E-6
810.0E-6,64.64E-9,447.0E-12,47.17E-6
810.0E-6,64.65E-9,443.8E-12,47.01E-6
810.0E-6,64.65E-9,440.7E-12,46.88E-6
810.1E-6,64.65E-9,437.2E-12,46.75E-6
810.1E-6,64.65E-9,431.5E-12,46.62E-6
810.2E-6,64.65E-9,426.4E-12,46.55E-6
810.2E-6,64.65E-9,421.1E-12,46.53E-6
810.3E-6,64.65E-9,416.0E-12,46.54E-6
810.4E-6,64.63E-9,412.0E-12,46.58E-6
810.6E-6,64.61E-9,412.9E-12,46.62E-6
810.8E-6,64.56E-9,426.4E-12,46.65E-6
811.0E-6,64.47E-9,470.5E-12,46.65E-6
811.4E-6,64.27E-9,595.5E-12,46.65E-6
811.8E-6,63.90E-9,884.2E-12,46.64E-6
812.3E-6,63.16E-9,1.534E-9,46.65E-6
812.7E-6,62.08E-9,2.582E-9,46.66E-6
813.1E-6,60.34E-9,4.364E-9,46.66E-6
813.4E-6,58.21E-9,6.538E-9,46.66E-6
813.8E-6,54.73E-9,10.07E-9,46.64E-6
814.6E-6,44.99E-9,19.91E-9,46.57E-6
815.4E-6,32.91E-9,32.09E-9,46.46E-6
816.2E-6,21.30E-9,43.78E-9,46.30E-6
817.2E-6,13.42E-9,51.67E-9,46.14E-6
818.0E-6,9.627E-9,55.45E-9,46.02E-6
818.8E-6,7.442E-9,57.61E-9,45.92E-6
819.5E-6,6.362E-9,58.67E-9,45.85E-6
819.5E-6,6.319E-9,58.72E-9,46.03E-6
819.6E-6,6.255E-9,58.79E-9,46.24E-6
819.7E-6,6.189E-9,58.88E-9,46.39E-6
819.7E-6,6.120E-9,58.97E-9,46.49E-6
819.8E-6,6.025E-9,59.07E-9,46.58E-6
819.9E-6,5.850E-9,59.25E-9,46.72E-6
820.0E-6,5.609E-9,59.51E-9,46.87E-6
820.0E-6,5.542E-9,59.58E-9,46.75E-6
820.1E-6,5.470E-9,59.66E-9,46.65E-6
820.1E-6,5.375E-9,59.76E-9,46.56E-6
820.1E-6,5.231E-9,59.90E-9,46.49E-6
820.2E-6,5.062E-9,60.07E-9,46.44E-6
820.3E-6,4.810E-9,60.33E-9,46.40E-6
820.4E-6,4.402E-9,60.77E-9,46.35E-6
820.5E-6,3.800E-9,61.40E-9,46.28E-6
820.7E-6,3.002E-9,62.22E-9,46.20E-6
821.0E-6,2.171E-9,63.06E-9,46.10E-6
821.4E-6,1.464E-9,63.75E-9,46.00E-6
821.8E-6,959.7E-12,64.22E-9,45.91E-6
822.5E-6,592.0E-12,64.55E-9,45.81E-6
823.5E-6,329.5E-12,64.77E-9,45.66E-6
824.3E-6,223.2E-12,64.86E-9,45.55E-6
825.2E-6,159.4E-12,64.91E-9,45.45E-6
826.2E-6,116.2E-12,64.94E-9,45.36E-6
827.2E-6,89.08E-12,64.96E-9,45.30E-6
828.2E-6,71.49E-12,64.97E-9,45.26E-6
829.2E-6,59.83E-12,64.97E-9,45.24E-6
829.5E-6,57.59E-12,64.97E-9,45.24E-6
829.5E-6,53.18E-12,65.06E-9,45.31E-6
829.6E-6,48.66E-12,65.17E-9,45.36E-6
829.7E-6,50.38E-12,65.13E-9,45.37E-6
829.7E-6,53.76E-12,65.03E-9,45.36E-6
829.8E-6,55.74E-12,64.96E-9,45.33E-6
829.9E-6,58.56E-12,64.97E-9,45.31E-6
829.9E-6,64.33E-12,65.01E-9,45.30E-6
830.0E-6,76.89E-12,65.06E-9,45.30E-6
830.0E-6,84.60E-12,65.04E-9,45.23E-6
830.0E-6,93.71E-12,64.98E-9,45.18E-6
830.1E-6,100.8E-12,64.91E-9,45.14E-6
830.1E-6,101.8E-12,64.92E-9,45.11E-6
830.2E-6,97.35E-12,65.04E-9,45.10E-6
830.2E-6,91.96E-12,65.15E-9,45.10E-6
830.3E-6,87.12E-12,65.17E-9,45.10E-6
830.4E-6,82.06E-12,65.13E-9,45.10E-6
830.5E-6,75.68E-12,65.11E-9,45.08E-6
830.7E-6,68.66E-12,65.10E-9,45.06E-6
830.9E-6,61.50E-12,65.09E-9,45.04E-6
831.3E-6,52.99E-12,65.07E-9,45.02E-6
831.7E-6,44.85E-12,65.05E-9,45.01E-6
832.2E-6,38.03E-12,65.03E-9,44.98E-6
832.7E-6,32.44E-12,65.02E-9,44.95E-6
833.2E-6,27.88E-12,65.01E-9,44.92E-6
833.8E-6,24.14E-12,65.00E-9,44.88E-6
834.5E-6,21.05E-12,65.00E-9,44.85E-6
835.3E-6,18.51E-12,65.00E-9,44.85E-6
836.3E-6,16.42E-12,65.00E-9,44.88E-6
837.3E-6,14.86E-12,65.00E-9,44.95E-6
838.3E-6,13.63E-12,65.00E-9,45.02E-6
839.3E-6,12.59E-12,65.00E-9,45.09E-6
839.5E-6,12.40E-12,65.00E-9,45.10E-6
839.5E-6,11.36E-12,64.90E-9,45.03E-6
839.6E-6,4.053E-12,64.76E-9,44.99E-6
839.6E-6,-10.43E-12,64.73E-9,44.99E-6
839.7E-6,-25.20E-12,64.79E-9,45.02E-6
839.8E-6,-34.27E-12,64.84E-9,45.05E-6
839.9E-6,-36.09E-12,64.85E-9,45.09E-6
839.9E-6,-33.15E-12,64.84E-9,45.11E-6
840.0E-6,-30.93E-12,64.84E-9,45.13E-6
840.0E-6,-32.17E-12,64.88E-9,45.17E-6
840.0E-6,-35.72E-12,64.96E-9,45.21E-6
840.1E-6,-39.59E-12,65.07E-9,45.23E-6
840.1E-6,-39.29E-12,65.13E-9,45.26E-6
840.1E-6,-34.23E-12,65.04E-9,45.27E-6
840.2E-6,-28.93E-12,64.91E-9,45.27E-6
840.3E-6,-25.66E-12,64.86E-9,45.28E-6
840.4E-6,-23.09E-12,64.88E-9,45.29E-6
840.5E-6,-19.51E-12,64.91E-9,45.31E-6
840.7E-6,-14.43E-12,64.92E-9,45.34E-6
840.9E-6,-8.244E-12,64.93E-9,45.37E-6
841.3E-6,357.9E-15,64.94E-9,45.39E-6
841.8E-6,9.032E-12,64.95E-9,45.42E-6
842.2E-6,16.71E-12,64.96E-9,45.45E-6
842.8E-6,23.07E-12,64.96E-9,45.49E-6
843.4E-6,27.79E-12,64.96E-9,45.53E-6
844.1E-6,30.74E-12,64.97E-9,45.57E-6
844.9E-6,31.96E-12,64.97E-9,45.59E-6
845.8E-6,31.84E-12,64.97E-9,45.57E-6
846.8E-6,31.07E-12,64.97E-9,45.52E-6
847.8E-6,30.21E-12,64.97E-9,45.44E-6
848.8E-6,29.51E-12,64.97E-9,45.37E-6
849.5E-6,29.12E-12,64.97E-9,45.33E-6
849.5E-6,29.15E-12,64.97E-9,44.77E-6
849.6E-6,29.24E-12,64.95E-9,44.10E-6
849.7E-6,29.07E-12,64.93E-9,43.62E-6
849.7E-6,28.43E-12,64.91E-9,43.28E-6
849.8E-6,27.24E-12,64.89E-9,42.93E-6
849.9E-6,25.82E-12,64.88E-9,42.54E-6
849.9E-6,25.03E-12,64.87E-9,42.25E-6
850.0E-6,24.59E-12,64.86E-9,41.96E-6
850.0E-6,24.49E-12,64.86E-9,42.16E-6
850.0E-6,24.39E-12,64.86E-9,42.34E-6
850.1E-6,24.18E-12,64.85E-9,42.51E-6
850.1E-6,23.62E-12,64.86E-9,42.74E-6
850.2E-6,23.13E-12,64.87E-9,42.86E-6
850.2E-6,23.08E-12,64.88E-9,42.93E-6
850.3E-6,23.95E-12,64.88E-9,42.96E-6
850.4E-6,26.19E-12,64.86E-9,42.95E-6
850.5E-6,31.51E-12,64.85E-9,42.94E-6
850.7E-6,42.05E-12,64.83E-9,42.93E-6
850.9E-6,65.92E-12,64.78E-9,42.95E-6
851.2E-6,135.7E-12,64.66E-9,43.01E-6
851.5E-6,310.7E-12,64.38E-9,43.10E-6
851.8E-6,652.1E-12,63.85E-9,43.19E-6
852.1E-6,1.165E-9,63.08E-9,43.26E-6
852.3E-6,1.914E-9,62.06E-9,43.32E-6
852.5E-6,3.339E-9,60.54E-9,43.39E-6
852.6E-6,4.549E-9,59.51E-9,43.42E-6
852.7E-6,6.053E-9,58.29E-9,43.46E-6
852.9E-6,7.730E-9,56.84E-9,43.50E-6
853.0E-6,9.868E-9,54.82E-9,43.55E-6
853.1E-6,12.22E-9,52.51E-9,43.60E-6
853.3E-6,15.04E-9,49.73E-9,43.65E-6
853.5E-6,19.42E-9,45.41E-9,43.72E-6
853.8E-6,29.40E-9,35.57E-9,43.87E-6
854.6E-6,48.20E-9,17.00E-9,44.18E-6
855.4E-6,58.51E-9,6.797E-9,44.47E-6
855.9E-6,61.99E-9,3.300E-9,44.66E-6
856.4E-6,63.44E-9,1.813E-9,44.81E-6
