time (s),leafValue( IT("/I0/Iout1") "Design_Point" 1 ) (A),leafValue( IT("/I0/Iout2") "Design_Point" 1 ) (A),leafValue( getData(":pwr" ?result "tran") "Design_Point" 1 ) (W)
629.5E-6,15.91E-9,126.2E-12,11.70E-6
629.5E-6,15.91E-9,125.8E-12,11.70E-6
629.5E-6,15.91E-9,125.4E-12,11.71E-6
629.5E-6,15.91E-9,125.0E-12,11.72E-6
629.6E-6,15.91E-9,124.7E-12,11.74E-6
629.6E-6,15.91E-9,123.9E-12,11.76E-6
629.7E-6,15.91E-9,122.5E-12,11.82E-6
629.7E-6,15.91E-9,120.7E-12,11.88E-6
629.8E-6,15.91E-9,118.8E-12,11.94E-6
629.9E-6,15.92E-9,116.6E-12,11.99E-6
630.0E-6,15.92E-9,115.7E-12,12.01E-6
630.0E-6,15.92E-9,115.1E-12,12.00E-6
630.1E-6,15.92E-9,114.6E-12,11.98E-6
630.1E-6,15.92E-9,114.0E-12,11.96E-6
630.1E-6,15.92E-9,112.9E-12,11.93E-6
630.2E-6,15.92E-9,111.3E-12,11.90E-6
630.3E-6,15.93E-9,109.6E-12,11.87E-6
630.4E-6,15.93E-9,107.6E-12,11.85E-6
630.6E-6,15.93E-9,105.2E-12,11.84E-6
630.8E-6,15.93E-9,102.5E-12,11.83E-6
631.0E-6,15.93E-9,99.08E-12,11.84E-6
631.3E-6,15.93E-9,95.73E-12,11.84E-6
631.7E-6,15.93E-9,92.50E-12,11.86E-6
632.3E-6,15.92E-9,89.90E-12,11.87E-6
633.1E-6,15.92E-9,89.21E-12,11.89E-6
634.0E-6,15.91E-9,90.98E-12,11.90E-6
635.0E-6,15.90E-9,94.33E-12,11.92E-6
636.0E-6,15.90E-9,98.10E-12,11.94E-6
637.0E-6,15.89E-9,102.1E-12,11.96E-6
638.0E-6,15.89E-9,107.2E-12,11.97E-6
639.0E-6,15.88E-9,114.1E-12,11.99E-6
639.5E-6,15.87E-9,118.5E-12,12.00E-6
639.6E-6,15.87E-9,119.1E-12,11.98E-6
639.6E-6,15.87E-9,119.9E-12,11.96E-6
639.8E-6,15.87E-9,120.9E-12,11.94E-6
639.9E-6,15.86E-9,122.3E-12,11.92E-6
640.0E-6,15.86E-9,123.4E-12,11.91E-6
640.0E-6,15.86E-9,123.8E-12,11.90E-6
640.1E-6,15.86E-9,124.2E-12,11.90E-6
640.1E-6,15.86E-9,124.7E-12,11.90E-6
640.2E-6,15.86E-9,125.6E-12,11.91E-6
640.3E-6,15.86E-9,126.8E-12,11.92E-6
640.4E-6,15.86E-9,128.3E-12,11.93E-6
640.6E-6,15.85E-9,129.9E-12,11.94E-6
640.7E-6,15.85E-9,131.9E-12,11.94E-6
640.9E-6,15.85E-9,134.4E-12,11.95E-6
641.2E-6,15.84E-9,137.9E-12,11.95E-6
641.5E-6,15.84E-9,142.3E-12,11.94E-6
641.9E-6,15.83E-9,148.1E-12,11.93E-6
642.4E-6,15.82E-9,157.0E-12,11.93E-6
643.2E-6,15.80E-9,170.9E-12,11.92E-6
644.0E-6,15.79E-9,187.4E-12,11.91E-6
645.0E-6,15.77E-9,207.8E-12,11.90E-6
646.0E-6,15.75E-9,225.8E-12,11.90E-6
647.0E-6,15.75E-9,238.1E-12,11.90E-6
648.0E-6,15.75E-9,242.1E-12,11.90E-6
649.0E-6,15.77E-9,237.1E-12,11.91E-6
649.5E-6,15.78E-9,231.3E-12,11.92E-6
649.6E-6,15.78E-9,230.5E-12,11.94E-6
649.6E-6,15.78E-9,229.3E-12,11.97E-6
649.8E-6,15.78E-9,227.8E-12,12.01E-6
649.9E-6,15.78E-9,225.9E-12,12.05E-6
649.9E-6,15.79E-9,224.9E-12,12.07E-6
650.0E-6,15.79E-9,223.9E-12,12.08E-6
650.0E-6,15.79E-9,223.5E-12,12.07E-6
650.1E-6,15.79E-9,223.0E-12,12.07E-6
650.1E-6,15.79E-9,222.5E-12,12.06E-6
650.2E-6,15.79E-9,221.4E-12,12.05E-6
650.2E-6,15.79E-9,219.9E-12,12.03E-6
650.3E-6,15.80E-9,218.2E-12,12.02E-6
650.5E-6,15.80E-9,216.1E-12,12.00E-6
650.6E-6,15.80E-9,213.5E-12,12.00E-6
650.8E-6,15.81E-9,209.9E-12,11.99E-6
651.1E-6,15.81E-9,204.9E-12,12.00E-6
651.4E-6,15.82E-9,198.8E-12,12.01E-6
651.8E-6,15.83E-9,191.0E-12,12.02E-6
652.4E-6,15.84E-9,179.7E-12,12.04E-6
653.2E-6,15.86E-9,165.2E-12,12.06E-6
654.2E-6,15.87E-9,150.9E-12,12.09E-6
655.2E-6,15.88E-9,140.3E-12,12.11E-6
656.2E-6,15.88E-9,133.7E-12,12.13E-6
657.2E-6,15.87E-9,131.5E-12,12.15E-6
658.2E-6,15.87E-9,133.5E-12,12.16E-6
659.2E-6,15.85E-9,140.5E-12,12.16E-6
659.5E-6,15.85E-9,143.3E-12,12.16E-6
659.5E-6,15.85E-9,143.8E-12,12.13E-6
659.6E-6,15.85E-9,144.5E-12,12.10E-6
659.7E-6,15.84E-9,145.3E-12,12.06E-6
659.8E-6,15.84E-9,146.8E-12,11.99E-6
659.9E-6,15.84E-9,148.6E-12,11.93E-6
660.0E-6,15.84E-9,150.0E-12,11.88E-6
660.0E-6,15.83E-9,150.4E-12,11.88E-6
660.1E-6,15.83E-9,150.9E-12,11.88E-6
660.1E-6,15.83E-9,151.4E-12,11.88E-6
660.2E-6,15.83E-9,152.4E-12,11.89E-6
660.3E-6,15.83E-9,154.0E-12,11.91E-6
660.4E-6,15.82E-9,156.1E-12,11.92E-6
660.5E-6,15.82E-9,158.4E-12,11.94E-6
660.6E-6,15.82E-9,161.0E-12,11.96E-6
660.8E-6,15.82E-9,164.0E-12,11.97E-6
661.0E-6,15.81E-9,167.0E-12,11.98E-6
661.2E-6,15.81E-9,169.9E-12,11.98E-6
661.5E-6,15.81E-9,172.9E-12,11.98E-6
661.8E-6,15.81E-9,175.4E-12,11.98E-6
662.2E-6,15.82E-9,176.5E-12,11.97E-6
662.6E-6,15.82E-9,176.0E-12,11.95E-6
663.2E-6,15.83E-9,173.4E-12,11.94E-6
664.1E-6,15.84E-9,168.0E-12,11.91E-6
665.0E-6,15.84E-9,163.0E-12,11.88E-6
666.0E-6,15.84E-9,158.9E-12,11.85E-6
667.0E-6,15.85E-9,155.5E-12,11.82E-6
668.0E-6,15.85E-9,151.7E-12,11.79E-6
669.0E-6,15.86E-9,146.4E-12,11.77E-6
669.5E-6,15.86E-9,143.1E-12,11.76E-6
669.6E-6,15.86E-9,142.8E-12,11.81E-6
669.6E-6,15.87E-9,142.2E-12,11.88E-6
669.7E-6,15.87E-9,141.5E-12,11.96E-6
669.8E-6,15.87E-9,140.6E-12,12.05E-6
669.9E-6,15.87E-9,139.9E-12,12.10E-6
670.0E-6,15.87E-9,139.2E-12,12.14E-6
670.0E-6,15.87E-9,139.0E-12,12.11E-6
670.1E-6,15.87E-9,138.7E-12,12.09E-6
670.1E-6,15.87E-9,138.5E-12,12.07E-6
670.2E-6,15.87E-9,137.8E-12,12.02E-6
670.2E-6,15.87E-9,137.0E-12,11.98E-6
670.3E-6,15.88E-9,136.0E-12,11.94E-6
670.4E-6,15.88E-9,134.9E-12,11.91E-6
670.6E-6,15.88E-9,133.4E-12,11.88E-6
670.8E-6,15.88E-9,131.3E-12,11.87E-6
671.0E-6,15.89E-9,128.7E-12,11.86E-6
671.3E-6,15.89E-9,125.0E-12,11.87E-6
671.7E-6,15.90E-9,120.5E-12,11.88E-6
672.1E-6,15.90E-9,114.7E-12,11.89E-6
672.8E-6,15.92E-9,106.6E-12,11.90E-6
673.6E-6,15.93E-9,96.62E-12,11.92E-6
674.6E-6,15.94E-9,85.42E-12,11.95E-6
675.6E-6,15.95E-9,76.17E-12,11.97E-6
676.6E-6,15.95E-9,69.12E-12,11.99E-6
677.6E-6,15.95E-9,64.34E-12,12.01E-6
678.6E-6,15.95E-9,61.80E-12,12.03E-6
679.5E-6,15.94E-9,61.40E-12,12.05E-6
679.6E-6,15.94E-9,61.45E-12,12.05E-6
679.6E-6,15.94E-9,61.52E-12,12.05E-6
679.8E-6,15.94E-9,61.66E-12,12.05E-6
679.9E-6,15.94E-9,61.76E-12,12.04E-6
680.0E-6,15.94E-9,61.85E-12,12.03E-6
680.0E-6,15.94E-9,61.87E-12,12.02E-6
680.1E-6,15.94E-9,61.90E-12,12.00E-6
680.1E-6,15.94E-9,61.93E-12,11.99E-6
680.2E-6,15.94E-9,62.00E-12,11.98E-6
680.3E-6,15.94E-9,62.11E-12,11.98E-6
680.4E-6,15.94E-9,62.33E-12,11.99E-6
680.5E-6,15.94E-9,62.64E-12,12.00E-6
680.6E-6,15.94E-9,63.09E-12,12.02E-6
680.8E-6,15.93E-9,63.91E-12,12.03E-6
681.0E-6,15.93E-9,65.26E-12,12.04E-6
681.3E-6,15.92E-9,67.71E-12,12.04E-6
681.6E-6,15.91E-9,71.85E-12,12.03E-6
682.0E-6,15.89E-9,79.59E-12,12.01E-6
682.7E-6,15.86E-9,96.71E-12,11.99E-6
683.4E-6,15.82E-9,124.0E-12,11.97E-6
684.2E-6,15.77E-9,166.2E-12,11.94E-6
685.2E-6,15.71E-9,221.4E-12,11.92E-6
686.2E-6,15.66E-9,274.3E-12,11.90E-6
687.2E-6,15.64E-9,315.0E-12,11.90E-6
688.2E-6,15.64E-9,336.6E-12,11.90E-6
689.2E-6,15.66E-9,336.9E-12,11.91E-6
689.5E-6,15.67E-9,333.1E-12,11.92E-6
689.6E-6,15.67E-9,332.2E-12,11.91E-6
689.6E-6,15.67E-9,331.0E-12,11.90E-6
689.7E-6,15.68E-9,329.7E-12,11.89E-6
689.8E-6,15.68E-9,327.1E-12,11.88E-6
689.9E-6,15.68E-9,325.2E-12,11.88E-6
690.0E-6,15.69E-9,323.1E-12,11.87E-6
690.0E-6,15.69E-9,322.4E-12,11.87E-6
690.1E-6,15.69E-9,321.7E-12,11.86E-6
690.1E-6,15.69E-9,320.9E-12,11.86E-6
690.2E-6,15.69E-9,319.3E-12,11.85E-6
690.3E-6,15.69E-9,317.1E-12,11.85E-6
690.4E-6,15.70E-9,314.4E-12,11.85E-6
690.5E-6,15.70E-9,311.5E-12,11.85E-6
690.6E-6,15.71E-9,307.4E-12,11.85E-6
690.8E-6,15.71E-9,302.6E-12,11.86E-6
691.0E-6,15.72E-9,297.1E-12,11.87E-6
691.2E-6,15.73E-9,290.4E-12,11.88E-6
691.5E-6,15.74E-9,281.8E-12,11.89E-6
691.9E-6,15.75E-9,269.9E-12,11.90E-6
692.3E-6,15.77E-9,256.5E-12,11.91E-6
692.8E-6,15.79E-9,239.8E-12,11.93E-6
693.5E-6,15.81E-9,217.1E-12,11.94E-6
694.5E-6,15.84E-9,190.9E-12,11.96E-6
695.5E-6,15.85E-9,171.0E-12,11.97E-6
696.5E-6,15.86E-9,156.9E-12,11.98E-6
697.5E-6,15.86E-9,148.2E-12,11.99E-6
698.5E-6,15.86E-9,144.2E-12,11.99E-6
699.5E-6,15.86E-9,144.4E-12,11.99E-6
699.6E-6,15.86E-9,144.6E-12,11.95E-6
699.7E-6,15.86E-9,144.9E-12,11.91E-6
699.8E-6,15.85E-9,145.5E-12,11.85E-6
699.9E-6,15.85E-9,145.9E-12,11.81E-6
700.0E-6,15.85E-9,146.3E-12,11.78E-6
700.0E-6,15.85E-9,146.5E-12,11.79E-6
700.1E-6,15.85E-9,146.7E-12,11.79E-6
700.1E-6,15.85E-9,146.9E-12,11.79E-6
700.2E-6,15.85E-9,147.3E-12,11.81E-6
700.3E-6,15.85E-9,148.0E-12,11.82E-6
700.4E-6,15.84E-9,148.7E-12,11.84E-6
700.6E-6,15.84E-9,149.5E-12,11.85E-6
700.7E-6,15.84E-9,150.4E-12,11.86E-6
700.9E-6,15.84E-9,151.2E-12,11.86E-6
701.2E-6,15.84E-9,151.8E-12,11.86E-6
701.5E-6,15.85E-9,152.0E-12,11.86E-6
701.9E-6,15.85E-9,151.1E-12,11.85E-6
702.3E-6,15.86E-9,148.3E-12,11.85E-6
703.0E-6,15.87E-9,142.5E-12,11.83E-6
704.0E-6,15.88E-9,133.3E-12,11.82E-6
705.0E-6,15.88E-9,125.8E-12,11.81E-6
706.0E-6,15.89E-9,121.0E-12,11.79E-6
707.0E-6,15.88E-9,118.7E-12,11.78E-6
708.0E-6,15.88E-9,118.1E-12,11.76E-6
709.0E-6,15.88E-9,118.0E-12,11.75E-6
709.5E-6,15.88E-9,117.8E-12,11.74E-6
709.5E-6,15.92E-9,114.9E-12,11.97E-6
709.6E-6,16.06E-9,107.1E-12,12.34E-6
709.7E-6,16.19E-9,104.9E-12,12.85E-6
709.8E-6,16.12E-9,110.1E-12,13.17E-6
709.8E-6,15.98E-9,113.5E-12,13.42E-6
709.9E-6,15.86E-9,113.7E-12,13.65E-6
710.0E-6,15.75E-9,113.9E-12,13.84E-6
710.0E-6,15.71E-9,116.0E-12,13.69E-6
710.0E-6,15.63E-9,120.5E-12,13.54E-6
710.1E-6,15.50E-9,128.2E-12,13.36E-6
710.1E-6,15.34E-9,142.1E-12,13.08E-6
710.2E-6,15.32E-9,161.9E-12,12.87E-6
710.3E-6,15.39E-9,197.9E-12,12.70E-6
710.3E-6,15.43E-9,262.1E-12,12.57E-6
710.4E-6,15.35E-9,367.6E-12,12.48E-6
710.6E-6,15.12E-9,528.1E-12,12.43E-6
710.7E-6,14.72E-9,808.7E-12,12.40E-6
710.9E-6,13.98E-9,1.356E-9,12.40E-6
711.2E-6,12.87E-9,2.329E-9,12.40E-6
711.3E-6,12.13E-9,3.133E-9,12.40E-6
711.4E-6,11.25E-9,4.220E-9,12.40E-6
711.5E-6,10.41E-9,5.287E-9,12.40E-6
711.7E-6,9.354E-9,6.526E-9,12.40E-6
711.9E-6,7.776E-9,8.244E-9,12.40E-6
712.1E-6,6.656E-9,9.410E-9,12.39E-6
712.3E-6,5.533E-9,10.57E-9,12.39E-6
712.5E-6,4.215E-9,11.94E-9,12.38E-6
712.9E-6,2.685E-9,13.52E-9,12.37E-6
713.4E-6,1.606E-9,14.60E-9,12.36E-6
713.9E-6,966.7E-12,15.23E-9,12.35E-6
714.5E-6,581.0E-12,15.59E-9,12.34E-6
715.3E-6,334.0E-12,15.80E-9,12.33E-6
716.3E-6,184.5E-12,15.92E-9,12.32E-6
717.3E-6,116.1E-12,15.97E-9,12.30E-6
718.3E-6,80.70E-12,16.00E-9,12.29E-6
719.3E-6,60.66E-12,16.01E-9,12.28E-6
719.5E-6,57.30E-12,16.01E-9,12.28E-6
719.5E-6,58.69E-12,15.97E-9,12.09E-6
719.6E-6,60.05E-12,15.86E-9,11.83E-6
719.6E-6,55.08E-12,15.71E-9,11.59E-6
719.7E-6,42.20E-12,15.61E-9,11.34E-6
719.8E-6,30.75E-12,15.61E-9,11.11E-6
719.9E-6,25.24E-12,15.69E-9,10.89E-6
720.0E-6,26.55E-12,15.76E-9,10.64E-6
720.0E-6,27.14E-12,15.77E-9,10.62E-6
720.0E-6,28.22E-12,15.77E-9,10.62E-6
720.0E-6,30.73E-12,15.77E-9,10.63E-6
720.0E-6,29.95E-12,15.77E-9,10.65E-6
720.1E-6,24.61E-12,15.81E-9,10.68E-6
720.1E-6,13.67E-12,16.01E-9,10.77E-6
720.2E-6,12.18E-12,16.22E-9,10.88E-6
720.2E-6,20.98E-12,16.25E-9,10.99E-6
720.3E-6,33.10E-12,16.10E-9,11.10E-6
720.4E-6,42.86E-12,15.93E-9,11.19E-6
720.5E-6,53.52E-12,15.83E-9,11.28E-6
720.6E-6,69.38E-12,15.79E-9,11.35E-6
720.7E-6,93.77E-12,15.77E-9,11.40E-6
720.9E-6,129.2E-12,15.73E-9,11.43E-6
721.1E-6,180.9E-12,15.67E-9,11.45E-6
721.3E-6,257.1E-12,15.57E-9,11.46E-6
721.6E-6,377.8E-12,15.41E-9,11.46E-6
722.0E-6,556.8E-12,15.17E-9,11.45E-6
722.3E-6,828.5E-12,14.84E-9,11.44E-6
722.8E-6,1.302E-9,14.38E-9,11.43E-6
723.2E-6,1.750E-9,14.01E-9,11.42E-6
723.5E-6,2.167E-9,13.68E-9,11.42E-6
723.9E-6,2.656E-9,13.25E-9,11.41E-6
724.4E-6,3.347E-9,12.60E-9,11.41E-6
724.8E-6,3.849E-9,12.10E-9,11.40E-6
725.3E-6,4.415E-9,11.55E-9,11.40E-6
726.0E-6,5.235E-9,10.74E-9,11.39E-6
727.0E-6,6.437E-9,9.547E-9,11.39E-6
728.0E-6,7.689E-9,8.306E-9,11.39E-6
729.0E-6,8.990E-9,7.018E-9,11.40E-6
729.5E-6,9.628E-9,6.386E-9,11.40E-6
729.5E-6,9.678E-9,6.336E-9,11.53E-6
729.6E-6,9.754E-9,6.262E-9,11.73E-6
729.7E-6,9.868E-9,6.157E-9,12.02E-6
729.8E-6,9.967E-9,6.070E-9,12.23E-6
729.8E-6,10.06E-9,5.986E-9,12.39E-6
729.9E-6,10.17E-9,5.892E-9,12.54E-6
730.0E-6,10.26E-9,5.795E-9,12.67E-6
730.0E-6,10.29E-9,5.771E-9,12.60E-6
730.0E-6,10.31E-9,5.748E-9,12.52E-6
730.1E-6,10.33E-9,5.721E-9,12.43E-6
730.1E-6,10.37E-9,5.673E-9,12.27E-6
730.2E-6,10.40E-9,5.634E-9,12.15E-6
730.3E-6,10.41E-9,5.603E-9,12.05E-6
730.3E-6,10.42E-9,5.580E-9,11.97E-6
730.5E-6,10.42E-9,5.577E-9,11.91E-6
730.6E-6,10.39E-9,5.602E-9,11.88E-6
730.8E-6,10.32E-9,5.671E-9,11.87E-6
731.0E-6,10.18E-9,5.806E-9,11.87E-6
731.3E-6,9.937E-9,6.047E-9,11.88E-6
731.6E-6,9.527E-9,6.455E-9,11.89E-6
732.1E-6,8.934E-9,7.052E-9,11.90E-6
732.7E-6,8.089E-9,7.908E-9,11.90E-6
733.4E-6,7.082E-9,8.926E-9,11.91E-6
734.4E-6,5.930E-9,10.09E-9,11.93E-6
735.4E-6,5.004E-9,11.02E-9,11.94E-6
736.4E-6,4.272E-9,11.75E-9,11.96E-6
737.4E-6,3.680E-9,12.34E-9,11.99E-6
738.4E-6,3.171E-9,12.86E-9,12.01E-6
739.4E-6,2.720E-9,13.31E-9,12.03E-6
739.5E-6,2.699E-9,13.33E-9,12.03E-6
739.5E-6,2.691E-9,13.34E-9,11.97E-6
739.5E-6,2.680E-9,13.35E-9,11.89E-6
739.6E-6,2.671E-9,13.36E-9,11.82E-6
739.6E-6,2.652E-9,13.38E-9,11.67E-6
739.7E-6,2.628E-9,13.40E-9,11.51E-6
739.7E-6,2.602E-9,13.41E-9,11.34E-6
739.8E-6,2.575E-9,13.42E-9,11.17E-6
739.9E-6,2.551E-9,13.42E-9,10.98E-6
740.0E-6,2.540E-9,13.42E-9,10.83E-6
740.0E-6,2.540E-9,13.41E-9,10.83E-6
740.1E-6,2.540E-9,13.41E-9,10.85E-6
740.1E-6,2.542E-9,13.41E-9,10.88E-6
740.1E-6,2.548E-9,13.40E-9,10.96E-6
740.2E-6,2.561E-9,13.39E-9,11.05E-6
740.3E-6,2.581E-9,13.37E-9,11.14E-6
740.4E-6,2.612E-9,13.35E-9,11.23E-6
740.4E-6,2.661E-9,13.31E-9,11.31E-6
740.6E-6,2.735E-9,13.23E-9,11.37E-6
740.7E-6,2.841E-9,13.11E-9,11.41E-6
740.9E-6,3.000E-9,12.93E-9,11.43E-6
741.1E-6,3.227E-9,12.70E-9,11.44E-6
741.3E-6,3.544E-9,12.39E-9,11.44E-6
741.6E-6,3.988E-9,11.95E-9,11.44E-6
742.0E-6,4.678E-9,11.27E-9,11.45E-6
742.5E-6,5.616E-9,10.35E-9,11.47E-6
743.1E-6,6.809E-9,9.174E-9,11.49E-6
743.8E-6,8.315E-9,7.692E-9,11.52E-6
744.8E-6,10.22E-9,5.811E-9,11.56E-6
745.8E-6,11.77E-9,4.282E-9,11.59E-6
746.8E-6,12.92E-9,3.136E-9,11.62E-6
747.8E-6,13.76E-9,2.298E-9,11.65E-6
748.8E-6,14.37E-9,1.691E-9,11.68E-6
749.5E-6,14.67E-9,1.388E-9,11.69E-6
749.5E-6,14.69E-9,1.372E-9,11.73E-6
749.6E-6,14.71E-9,1.348E-9,11.80E-6
749.7E-6,14.75E-9,1.310E-9,11.91E-6
749.8E-6,14.78E-9,1.278E-9,11.99E-6
749.9E-6,14.81E-9,1.248E-9,12.05E-6
749.9E-6,14.84E-9,1.223E-9,12.09E-6
750.0E-6,14.86E-9,1.198E-9,12.13E-6
750.0E-6,14.87E-9,1.191E-9,12.11E-6
750.0E-6,14.88E-9,1.183E-9,12.09E-6
750.1E-6,14.89E-9,1.174E-9,12.07E-6
750.1E-6,14.90E-9,1.156E-9,12.02E-6
750.2E-6,14.92E-9,1.136E-9,11.98E-6
750.3E-6,14.95E-9,1.114E-9,11.94E-6
750.3E-6,14.97E-9,1.087E-9,11.91E-6
750.4E-6,15.00E-9,1.056E-9,11.89E-6
750.6E-6,15.04E-9,1.018E-9,11.87E-6
750.7E-6,15.09E-9,969.4E-12,11.86E-6
751.0E-6,15.14E-9,913.9E-12,11.87E-6
751.2E-6,15.21E-9,851.5E-12,11.88E-6
751.6E-6,15.28E-9,776.8E-12,11.90E-6
752.0E-6,15.36E-9,692.3E-12,11.92E-6
752.6E-6,15.46E-9,597.8E-12,11.94E-6
753.3E-6,15.55E-9,503.3E-12,11.97E-6
754.3E-6,15.64E-9,408.6E-12,12.00E-6
755.3E-6,15.68E-9,349.1E-12,12.02E-6
756.3E-6,15.70E-9,318.0E-12,12.03E-6
757.3E-6,15.70E-9,308.8E-12,12.04E-6
758.3E-6,15.68E-9,317.3E-12,12.04E-6
759.3E-6,15.64E-9,340.3E-12,12.04E-6
759.5E-6,15.64E-9,346.7E-12,12.04E-6
759.5E-6,15.65E-9,346.7E-12,12.17E-6
759.6E-6,15.71E-9,345.6E-12,12.37E-6
759.6E-6,15.77E-9,346.0E-12,12.56E-6
759.7E-6,15.79E-9,349.7E-12,12.76E-6
759.8E-6,15.74E-9,354.3E-12,12.92E-6
759.9E-6,15.67E-9,359.7E-12,13.07E-6
760.0E-6,15.63E-9,367.6E-12,13.20E-6
760.0E-6,15.61E-9,373.2E-12,13.25E-6
760.0E-6,15.61E-9,376.0E-12,13.18E-6
760.0E-6,15.59E-9,380.0E-12,13.10E-6
760.1E-6,15.56E-9,385.2E-12,13.02E-6
760.1E-6,15.47E-9,393.8E-12,12.88E-6
760.2E-6,15.41E-9,402.2E-12,12.75E-6
760.2E-6,15.41E-9,411.7E-12,12.64E-6
760.3E-6,15.44E-9,426.9E-12,12.55E-6
760.4E-6,15.46E-9,449.0E-12,12.49E-6
760.5E-6,15.44E-9,479.8E-12,12.46E-6
760.7E-6,15.37E-9,525.1E-12,12.44E-6
760.8E-6,15.27E-9,599.5E-12,12.44E-6
761.1E-6,15.11E-9,726.0E-12,12.43E-6
761.4E-6,14.86E-9,939.3E-12,12.43E-6
761.8E-6,14.45E-9,1.322E-9,12.41E-6
762.3E-6,13.71E-9,2.085E-9,12.39E-6
762.7E-6,12.97E-9,2.873E-9,12.38E-6
763.1E-6,12.17E-9,3.722E-9,12.37E-6
763.6E-6,11.00E-9,4.940E-9,12.35E-6
764.4E-6,9.503E-9,6.476E-9,12.34E-6
765.1E-6,8.284E-9,7.714E-9,12.33E-6
765.9E-6,7.121E-9,8.889E-9,12.32E-6
766.8E-6,5.953E-9,10.07E-9,12.31E-6
767.8E-6,4.938E-9,11.09E-9,12.31E-6
768.8E-6,4.022E-9,12.01E-9,12.30E-6
769.5E-6,3.467E-9,12.57E-9,12.30E-6
769.5E-6,3.432E-9,12.59E-9,12.15E-6
769.6E-6,3.376E-9,12.59E-9,11.94E-6
769.7E-6,3.290E-9,12.60E-9,11.61E-6
769.8E-6,3.240E-9,12.65E-9,11.40E-6
769.9E-6,3.205E-9,12.71E-9,11.21E-6
769.9E-6,3.185E-9,12.76E-9,11.07E-6
770.0E-6,3.171E-9,12.78E-9,10.95E-6
770.0E-6,3.169E-9,12.78E-9,10.96E-6
770.0E-6,3.167E-9,12.79E-9,10.98E-6
770.1E-6,3.167E-9,12.81E-9,11.01E-6
770.1E-6,3.180E-9,12.87E-9,11.09E-6
770.2E-6,3.199E-9,12.92E-9,11.19E-6
770.3E-6,3.216E-9,12.89E-9,11.28E-6
770.3E-6,3.236E-9,12.81E-9,11.36E-6
770.4E-6,3.273E-9,12.72E-9,11.44E-6
770.5E-6,3.343E-9,12.63E-9,11.51E-6
770.7E-6,3.442E-9,12.52E-9,11.56E-6
770.8E-6,3.573E-9,12.38E-9,11.59E-6
771.0E-6,3.750E-9,12.20E-9,11.61E-6
771.2E-6,3.990E-9,11.97E-9,11.62E-6
771.5E-6,4.327E-9,11.64E-9,11.62E-6
771.8E-6,4.723E-9,11.25E-9,11.62E-6
772.2E-6,5.195E-9,10.78E-9,11.61E-6
772.7E-6,5.773E-9,10.21E-9,11.59E-6
773.4E-6,6.492E-9,9.497E-9,11.57E-6
774.2E-6,7.131E-9,8.863E-9,11.55E-6
775.0E-6,7.749E-9,8.249E-9,11.53E-6
776.0E-6,8.367E-9,7.632E-9,11.51E-6
777.0E-6,8.970E-9,7.032E-9,11.49E-6
778.0E-6,9.621E-9,6.384E-9,11.48E-6
779.0E-6,10.36E-9,5.654E-9,11.48E-6
779.5E-6,10.72E-9,5.293E-9,11.48E-6
779.6E-6,10.82E-9,5.201E-9,11.47E-6
779.7E-6,10.93E-9,5.090E-9,11.46E-6
779.9E-6,11.05E-9,4.969E-9,11.46E-6
780.0E-6,11.14E-9,4.881E-9,11.45E-6
780.1E-6,11.20E-9,4.817E-9,11.45E-6
780.1E-6,11.26E-9,4.758E-9,11.45E-6
780.2E-6,11.32E-9,4.700E-9,11.46E-6
780.3E-6,11.44E-9,4.584E-9,11.46E-6
780.6E-6,11.63E-9,4.401E-9,11.47E-6
780.8E-6,11.83E-9,4.197E-9,11.47E-6
781.1E-6,12.08E-9,3.956E-9,11.48E-6
781.4E-6,12.39E-9,3.649E-9,11.49E-6
781.9E-6,12.81E-9,3.229E-9,11.50E-6
782.6E-6,13.32E-9,2.727E-9,11.51E-6
783.4E-6,13.94E-9,2.118E-9,11.53E-6
784.4E-6,14.50E-9,1.560E-9,11.55E-6
785.4E-6,14.92E-9,1.143E-9,11.58E-6
786.4E-6,15.22E-9,841.6E-12,11.61E-6
787.4E-6,15.43E-9,629.6E-12,11.64E-6
788.4E-6,15.57E-9,481.2E-12,11.67E-6
789.4E-6,15.68E-9,375.3E-12,11.70E-6
789.5E-6,15.68E-9,369.8E-12,11.70E-6
789.5E-6,15.69E-9,367.6E-12,11.81E-6
789.5E-6,15.72E-9,362.3E-12,11.97E-6
789.6E-6,15.80E-9,354.6E-12,12.12E-6
789.6E-6,15.98E-9,345.3E-12,12.43E-6
789.7E-6,16.05E-9,344.3E-12,12.71E-6
789.7E-6,15.96E-9,345.1E-12,12.96E-6
789.8E-6,15.79E-9,342.6E-12,13.21E-6
789.9E-6,15.68E-9,339.5E-12,13.44E-6
790.0E-6,15.57E-9,347.2E-12,13.65E-6
790.0E-6,15.57E-9,347.5E-12,13.65E-6
790.0E-6,15.56E-9,349.1E-12,13.64E-6
790.0E-6,15.55E-9,347.6E-12,13.60E-6
790.0E-6,15.55E-9,348.0E-12,13.58E-6
790.0E-6,15.54E-9,350.9E-12,13.52E-6
790.0E-6,15.48E-9,361.0E-12,13.40E-6
790.1E-6,15.31E-9,378.6E-12,13.22E-6
790.1E-6,15.11E-9,400.4E-12,13.03E-6
790.2E-6,15.01E-9,434.8E-12,12.84E-6
790.2E-6,15.03E-9,497.3E-12,12.66E-6
